DÖNEM,DERS,DERS NO,BÖLÜM,GÜN,BAŞLANGIÇ SAATİ,BİTİŞ SAATİ,ODA KODU
201720,PHYS,101R,A,Çarşamba,10:40,12:30,CK.EF_AB1.510
201720,ME,334R,A,Cuma,16:40,18:30,CK.EF_AB1.510
201720,MATH,215R,A,Perşembe,15:40,17:30,CK.EF_AB1.510
201720,MATH,215,A,Pazartesi,15:40,18:30,CK.EF_AB1.510
201720,MATH,211,A,Cuma,10:40,12:30,CK.EF_AB1.510
201720,MATH,211,A,Salı,12:40,14:30,CK.EF_AB1.510
201720,EE,204,A,Pazartesi,12:40,14:30,CK.EF_AB1.510
201720,CS,110,A,Cuma,08:40,10:30,CK.EF_AB1.510
201720,CS,110,A,Salı,09:40,11:30,CK.EF_AB1.510
201720,CE,304,A,Çarşamba,08:40,10:30,CK.EF_AB1.510
201720,CE,304,A,Pazartesi,08:40,10:30,CK.EF_AB1.510
201720,CE,203,A,Salı,14:40,16:30,CK.EF_AB1.510
201720,TLL,102,L,Cuma,10:40,12:30,CK.EF_AB1.511
201720,TLL,101,A,Pazartesi,14:40,16:30,CK.EF_AB1.511
201720,SEC,301,A,Perşembe,11:40,13:30,CK.EF_AB1.511
201720,PHYS,101R,B,Çarşamba,14:40,16:30,CK.EF_AB1.511
201720,MKTG,415,A,Pazartesi,11:40,14:30,CK.EF_AB1.511
201720,IE,302R,A,Perşembe,13:40,15:30,CK.EF_AB1.511
201720,IE,302,A,Çarşamba,08:40,11:30,CK.EF_AB1.511
201720,EE,321,A,Pazartesi,08:40,11:30,CK.EF_AB1.511
201720,EE,302,A,Çarşamba,12:40,14:30,CK.EF_AB1.511
201720,EE,302,A,Pazartesi,16:40,18:30,CK.EF_AB1.511
201720,CS,442,A,Salı,13:40,16:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,441,A,Salı,08:40,11:30,CK.EF_AB1.511
201720,CE,203,A,Çarşamba,16:40,18:30,CK.EF_AB1.511
201720,BUS,101L,D,Cuma,14:40,16:30,CK.EF_AB1.511
201720,CS,240,A,Pazartesi,15:40,18:30,CK.EF_AB1.509
201720,ME,312,A,Salı,10:40,12:30,CK.EF_AB1.509
201720,EE,474,A,Cuma,15:40,18:30,CK.EF_AB1.509
201720,PHYS,102R,E,Perşembe,12:40,14:30,CK.EF_AB1.509
201720,PHYS,102R,E,Perşembe,12:40,14:30,CK.EF_AB1.509
201720,MKTG,315,A,Pazartesi,11:40,14:30,CK.EF_AB1.509
201720,MGMT,302,B,Pazartesi,08:40,11:30,CK.EF_AB1.509
201720,ME,323,A,Perşembe,08:40,10:30,CK.EF_AB1.509
201720,MATH,217,B,Perşembe,10:40,12:30,CK.EF_AB1.509
201720,MATH,217,B,Salı,08:40,10:30,CK.EF_AB1.509
201720,IE,395,A,Cuma,09:40,12:30,CK.EF_AB1.509
201720,EE,202,A,Salı,12:40,15:30,CK.EF_AB1.509
201720,CS,466,A,Perşembe,15:40,18:30,CK.EF_AB1.509
201720,CS,458,A,Çarşamba,08:40,11:30,CK.EF_AB1.509
201720,CS,449,A,Çarşamba,12:40,15:30,CK.EF_AB1.509
201720,CHEM,111L,B2,Perşembe,08:40,10:30,CK.EF_AB1.401
201720,CHEM,111L,B1,Perşembe,08:40,10:30,CK.EF_AB1.401
201720,CHEM,111L,A2,Cuma,08:40,10:30,CK.EF_AB1.401
201720,CHEM,111L,A1,Cuma,08:40,10:30,CK.EF_AB1.401
201720,ME,417,A,Salı,08:40,10:30,CK.EF_AB1.418
201720,MATH,214,A,Cuma,14:40,16:30,CK.EF_AB1.418
201720,MATH,214,A,Pazartesi,14:40,16:30,CK.EF_AB1.418
201720,IR,202,A,Salı,13:40,16:30,CK.EF_AB1.418
201720,IE,325R,C,Çarşamba,08:40,10:30,CK.EF_AB1.418
201720,IE,325R,B,Çarşamba,11:40,13:30,CK.EF_AB1.418
201720,IE,325R,A,Çarşamba,13:40,15:30,CK.EF_AB1.418
201720,CE,101,B,Perşembe,08:40,11:30,CK.EF_AB1.418
201720,CE,101,A,Perşembe,11:40,14:30,CK.EF_AB1.418
201720,PHYS,102,B,Salı,10:40,12:30,CK.EF_AB1.410
201720,PHYS,102,A,Salı,12:40,14:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,IE,101,A,Perşembe,08:40,11:30,CK.EF_AB1.410
201720,HUK,206,A,Çarşamba,16:40,18:30,CK.EF_AB1.410
201720,HUK,203,A,Çarşamba,10:40,14:30,CK.EF_AB1.410
201720,HUK,108,A,Pazartesi,10:40,13:30,CK.EF_AB1.410
201720,HUK,102,A,Perşembe,14:40,17:30,CK.EF_AB1.410
201720,HMAN,107,A,Salı,16:40,18:30,CK.EF_AB1.410
201720,GARM,107,A,Salı,16:40,18:30,CK.EF_AB1.410
201720,BUS,101,B,Salı,16:40,18:30,CK.EF_AB1.410
201720,BUS,101,A,Salı,14:40,16:30,CK.EF_AB1.410
201720,MUSIC,101,A,Salı,08:40,11:30,CK.EF_AB1.412
201720,ENG,101,O,Perşembe,09:40,11:30,CK.EF_AB1.412
201720,EE,444,A,Çarşamba,12:40,15:30,CK.EF_AB1.412
201720,EE,394,A,Salı,13:40,16:30,CK.EF_AB1.412
201720,EE,372,A,Cuma,09:40,12:30,CK.EF_AB1.412
201720,CE,409,A,Pazartesi,09:40,12:30,CK.EF_AB1.413
201720,GER,202,A,Cuma,10:40,12:30,CK.EF_AB1.413
201720,ART,101,B,Salı,15:40,18:30,CK.EF_AB1.413
201720,IE,374,A,Pazartesi,15:40,18:30,CK.EF_AB1.413
201720,GARM,302,A,Salı,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Salı,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Salı,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,208,B,Perşembe,08:40,14:30,CK.FEAS_AB2.B30
201720,GARM,208,B,Perşembe,08:40,14:30,CK.FEAS_AB2.B30
201720,GARM,208,B,Perşembe,08:40,14:30,CK.FEAS_AB2.B30
201720,GARM,208,A,Salı,08:40,14:30,CK.FEAS_AB2.B30
201720,GARM,208,A,Salı,08:40,14:30,CK.FEAS_AB2.B30
201720,GARM,208,A,Salı,08:40,14:30,CK.FEAS_AB2.B30
201720,GARM,408,A,Perşembe,15:40,19:30,CK.FEAS_AB2.B23
201720,GARM,408,A,Perşembe,15:40,19:30,CK.FEAS_AB2.B23
201720,GARM,408,A,Perşembe,15:40,19:30,CK.FEAS_AB2.B23
201720,GARM,310,B,Salı,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,310,B,Salı,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,310,B,Salı,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,310,A,Salı,15:40,18:30,CK.FEAS_AB2.B23
201720,GARM,310,A,Salı,15:40,18:30,CK.FEAS_AB2.B23
201720,GARM,310,A,Salı,15:40,18:30,CK.FEAS_AB2.B23
201720,GARM,114,B,Cuma,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,114,B,Cuma,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,114,B,Cuma,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,114,B,Cuma,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,114,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,114,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,114,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,114,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Perşembe,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Perşembe,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Perşembe,08:40,11:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Salı,18:40,21:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Salı,18:40,21:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Salı,18:40,21:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Pazartesi,18:40,21:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Pazartesi,18:40,21:30,CK.FEAS_AB2.B23
201720,GARM,111,C,Pazartesi,18:40,21:30,CK.FEAS_AB2.B23
201720,GARM,111,B,Çarşamba,11:40,15:30,CK.FEAS_AB2.B23
201720,GARM,111,B,Çarşamba,11:40,15:30,CK.FEAS_AB2.B23
201720,GARM,111,B,Çarşamba,11:40,15:30,CK.FEAS_AB2.B23
201720,GARM,111,B,Salı,11:40,15:30,CK.FEAS_AB2.B23
201720,GARM,111,B,Salı,11:40,15:30,CK.FEAS_AB2.B23
201720,GARM,111,B,Salı,11:40,15:30,CK.FEAS_AB2.B23
201720,GARM,111,A,Çarşamba,15:40,18:30,CK.FEAS_AB2.B23
201720,GARM,111,A,Çarşamba,15:40,18:30,CK.FEAS_AB2.B23
201720,GARM,111,A,Çarşamba,15:40,18:30,CK.FEAS_AB2.B23
201720,GARM,111,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B23
201720,GARM,111,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B23
201720,GARM,111,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B23
201720,HMAN,206T,A,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,HMAN,206T,A,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,HMAN,206T,A,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,HMAN,212,B,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,HMAN,212,B,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,HMAN,212,B,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,HMAN,212,A,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,HMAN,212,A,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,HMAN,212,A,Perşembe,16:40,19:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Çarşamba,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Çarşamba,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Çarşamba,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Salı,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Salı,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Salı,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,466,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B22
201720,GARM,310,B,Salı,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,310,B,Salı,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,310,B,Salı,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,310,B,Pazartesi,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,310,B,Pazartesi,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,310,B,Pazartesi,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,310,A,Salı,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,310,A,Salı,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,310,A,Salı,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,310,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,310,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,310,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,111,C,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Salı,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,111,B,Pazartesi,11:40,15:30,CK.FEAS_AB2.B22
201720,GARM,111,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,GARM,111,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.B22
201720,MİM,206,A,Perşembe,08:40,12:30,CK.FEAS_AB2.B44
201720,MİM,106,B,Salı,15:40,17:30,CK.FEAS_AB2.B44
201720,MİM,106,A,Salı,15:40,17:30,CK.FEAS_AB2.B44
201720,MİM,102,D,Perşembe,13:40,18:30,CK.FEAS_AB2.B44
201720,MİM,102,D,Pazartesi,08:40,13:30,CK.FEAS_AB2.B44
201720,ARCH,101,A,Çarşamba,08:40,12:30,CK.FEAS_AB2.B44
201720,ARCH,101,A,Pazartesi,13:40,17:30,CK.FEAS_AB2.B44
201720,COD,412,A,Salı,13:40,16:30,CK.FEAS_AB2.B42
201720,COD,314,A,Cuma,09:40,12:30,CK.FEAS_AB2.B42
201720,COD,209,A,Perşembe,13:40,16:30,CK.FEAS_AB2.B42
201720,COD,208,A,Salı,09:40,12:30,CK.FEAS_AB2.B42
201720,COD,206,A,Pazartesi,13:40,16:30,CK.FEAS_AB2.B42
201720,COD,204,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.B42
201720,COD,202,A,Perşembe,08:40,13:30,CK.FEAS_AB2.B42
201720,COD,202,A,Pazartesi,08:40,13:30,CK.FEAS_AB2.B42
201720,COD,103,A,Çarşamba,13:40,16:30,CK.FEAS_AB2.B42
201720,HMAN,206T,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B21
201720,HMAN,206T,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B21
201720,HMAN,206T,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B21
201720,HMAN,212,B,Pazartesi,11:40,15:30,CK.FEAS_AB2.B21
201720,HMAN,212,B,Pazartesi,11:40,15:30,CK.FEAS_AB2.B21
201720,HMAN,212,B,Pazartesi,11:40,15:30,CK.FEAS_AB2.B21
201720,HMAN,212,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B21
201720,HMAN,212,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B21
201720,HMAN,212,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Çarşamba,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Çarşamba,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Çarşamba,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Salı,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Salı,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Salı,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Pazartesi,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Pazartesi,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,467,A,Pazartesi,18:40,21:30,CK.FEAS_AB2.B21
201720,GARM,361,A,Salı,08:40,11:30,CK.FEAS_AB2.B21
201720,GARM,361,A,Salı,08:40,11:30,CK.FEAS_AB2.B21
201720,GARM,361,A,Salı,08:40,11:30,CK.FEAS_AB2.B21
201720,GARM,361,A,Salı,08:40,11:30,CK.FEAS_AB2.B21
201720,GARM,111,B,Perşembe,08:40,11:30,CK.FEAS_AB2.B21
201720,GARM,111,B,Perşembe,08:40,11:30,CK.FEAS_AB2.B21
201720,GARM,111,B,Perşembe,08:40,11:30,CK.FEAS_AB2.B21
201720,GARM,111,A,Salı,15:40,18:30,CK.FEAS_AB2.B21
201720,GARM,111,A,Salı,15:40,18:30,CK.FEAS_AB2.B21
201720,GARM,111,A,Salı,15:40,18:30,CK.FEAS_AB2.B21
201720,MİM,206,B,Perşembe,08:40,12:30,CK.FEAS_AB2.B43
201720,MİM,206,A,Perşembe,08:40,12:30,CK.FEAS_AB2.B43
201720,MİM,106,B,Salı,15:40,17:30,CK.FEAS_AB2.B43
201720,MİM,106,A,Salı,15:40,17:30,CK.FEAS_AB2.B43
201720,MİM,104,B,Salı,08:40,12:30,CK.FEAS_AB2.B43
201720,MİM,104,A,Salı,08:40,12:30,CK.FEAS_AB2.B43
201720,MİM,102,C,Perşembe,13:40,18:30,CK.FEAS_AB2.B43
201720,MİM,102,C,Pazartesi,08:40,13:30,CK.FEAS_AB2.B43
201720,MİM,102,B,Perşembe,13:40,18:30,CK.FEAS_AB2.B43
201720,MİM,102,B,Pazartesi,08:40,13:30,CK.FEAS_AB2.B43
201720,MİM,102,A,Perşembe,13:40,18:30,CK.FEAS_AB2.B43
201720,MİM,102,A,Pazartesi,08:40,13:30,CK.FEAS_AB2.B43
201720,GARM,468,B,Cuma,11:40,17:30,CK.FEAS_AB2.B19
201720,GARM,468,B,Cuma,11:40,17:30,CK.FEAS_AB2.B19
201720,GARM,468,B,Cuma,11:40,17:30,CK.FEAS_AB2.B19
201720,GARM,468,B,Perşembe,11:40,17:30,CK.FEAS_AB2.B19
201720,GARM,468,B,Perşembe,11:40,17:30,CK.FEAS_AB2.B19
201720,GARM,468,B,Perşembe,11:40,17:30,CK.FEAS_AB2.B19
201720,GARM,468,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B19
201720,GARM,468,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B19
201720,GARM,468,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B19
201720,GARM,468,A,Salı,08:40,14:30,CK.FEAS_AB2.B19
201720,GARM,468,A,Salı,08:40,14:30,CK.FEAS_AB2.B19
201720,GARM,468,A,Salı,08:40,14:30,CK.FEAS_AB2.B19
201720,GARM,310,B,Çarşamba,15:40,18:30,CK.FEAS_AB2.B19
201720,GARM,310,B,Çarşamba,15:40,18:30,CK.FEAS_AB2.B19
201720,GARM,310,B,Çarşamba,15:40,18:30,CK.FEAS_AB2.B19
201720,GARM,310,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B19
201720,GARM,310,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B19
201720,GARM,310,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B19
201720,GARM,408,B,Pazartesi,08:40,12:30,CK.FEAS_AB2.B30
201720,GARM,408,B,Pazartesi,08:40,12:30,CK.FEAS_AB2.B30
201720,GARM,408,B,Pazartesi,08:40,12:30,CK.FEAS_AB2.B30
201720,HMAN,313,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B30
201720,HMAN,313,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B30
201720,HMAN,313,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B30
201720,HMAN,303,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B30
201720,HMAN,303,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B30
201720,HMAN,303,A,Çarşamba,08:40,14:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Cuma,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Cuma,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Cuma,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Perşembe,16:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Perşembe,16:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Perşembe,16:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Çarşamba,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Çarşamba,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Çarşamba,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Salı,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Salı,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,B,Salı,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Cuma,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Cuma,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Cuma,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Perşembe,16:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Perşembe,16:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Perşembe,16:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Çarşamba,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Çarşamba,15:40,21:30,CK.FEAS_AB2.B30
201720,GARM,302,A,Çarşamba,15:40,21:30,CK.FEAS_AB2.B30
201720,ENG,101,D,Salı,09:40,11:30,CK.FEAS_AB2.G02
201720,BUS,101L,B,Cuma,16:40,18:30,CK.FEAS_AB2.G02
201720,AVM,404,A,Pazartesi,09:40,12:30,CK.FEAS_AB2.G02
201720,AVM,309,A,Çarşamba,13:40,16:30,CK.FEAS_AB2.G02
201720,AVM,303,A,Perşembe,08:40,10:30,CK.FEAS_AB2.G02
201720,ENTR,304,A,Salı,08:40,11:30,CK.FEAS_AB2.G16
201720,MİM,443,A,Cuma,10:40,12:30,CK.FEAS_AB2.G16
201720,TLL,102,K,Çarşamba,14:40,16:30,CK.FEAS_AB2.G16
201720,HMAN,107,A,Perşembe,08:40,10:30,CK.FEAS_AB2.G16
201720,HMAN,101,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.G16
201720,HIST,104,A,Salı,12:40,15:30,CK.FEAS_AB2.G16
201720,GARM,107,A,Perşembe,08:40,10:30,CK.FEAS_AB2.G16
201720,GARM,101,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.G16
201720,ENG,102,V,Perşembe,10:40,12:30,CK.FEAS_AB2.G16
201720,ENG,102,V,Pazartesi,16:40,18:30,CK.FEAS_AB2.G16
201720,ENG,102,M,Cuma,14:40,16:30,CK.FEAS_AB2.G16
201720,ENG,102,M,Çarşamba,10:40,12:30,CK.FEAS_AB2.G16
201720,ECON,303,A,Pazartesi,12:40,15:30,CK.FEAS_AB2.G16
201720,BUS,101L,J,Cuma,08:40,10:30,CK.FEAS_AB2.G16
201720,PLT,310,A,Cuma,14:40,17:30,CK.FEAS_AB2.126
201720,PLT,308,A,Çarşamba,12:40,14:30,CK.FEAS_AB2.126
201720,PLT,410,A,Perşembe,12:40,15:30,CK.FEAS_AB2.126
201720,PLT,314,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.126
201720,PLT,312,A,Cuma,08:40,11:30,CK.FEAS_AB2.126
201720,PLT,310,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.126
201720,PLT,308,A,Pazartesi,12:40,15:30,CK.FEAS_AB2.126
201720,PLT,306,A,Perşembe,08:40,10:30,CK.FEAS_AB2.126
201720,PLT,304,A,Salı,08:40,11:30,CK.FEAS_AB2.126
201720,PLT,302,A,Salı,12:40,14:30,CK.FEAS_AB2.126
201720,RUS,101,A,Perşembe,10:40,12:30,CK.FEAS_AB2.112
201720,RUS,101,A,Salı,10:40,12:30,CK.FEAS_AB2.112
201720,MIS,308,A,Çarşamba,15:40,18:30,CK.FEAS_AB2.112
201720,PSY,420,A,Salı,12:40,15:30,CK.FEAS_AB2.112
201720,MİM,315,A,Salı,08:40,10:30,CK.FEAS_AB2.112
201720,MIS,201,A,Çarşamba,12:40,15:30,CK.FEAS_AB2.112
201720,IR,206,A,Perşembe,12:40,15:30,CK.FEAS_AB2.112
201720,HMAN,211,A,Salı,15:40,18:30,CK.FEAS_AB2.112
201720,GARM,473,A,Pazartesi,12:40,15:30,CK.FEAS_AB2.112
201720,ENTR,404,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.112
201720,ENG,101,X,Cuma,14:40,16:30,CK.FEAS_AB2.112
201720,ENG,101,X,Pazartesi,08:40,10:30,CK.FEAS_AB2.112
201720,ENG,101,L,Perşembe,08:40,10:30,CK.FEAS_AB2.112
201720,ENG,101,L,Pazartesi,16:40,18:30,CK.FEAS_AB2.112
201720,ARCH,441,A,Cuma,08:40,10:30,CK.FEAS_AB2.112
201720,ARCH,434,A,Cuma,10:40,12:30,CK.FEAS_AB2.112
201720,SPA,101,B,Cuma,14:40,16:30,CK.FEAS_AB2.G12
201720,SPA,102,B,Çarşamba,10:40,12:30,CK.FEAS_AB2.G12
201720,CHN,101,A,Çarşamba,13:40,15:30,CK.FEAS_AB2.G12
201720,CHN,101,A,Pazartesi,14:40,16:30,CK.FEAS_AB2.G12
201720,HMAN,304,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.G12
201720,FIN,411,A,Salı,08:40,11:30,CK.FEAS_AB2.G12
201720,ENG,102,L,Cuma,16:40,18:30,CK.FEAS_AB2.G12
201720,ENG,102,L,Pazartesi,12:40,14:30,CK.FEAS_AB2.G12
201720,ENG,102,H,Perşembe,14:40,16:30,CK.FEAS_AB2.G12
201720,ENG,101,I,Perşembe,08:40,10:30,CK.FEAS_AB2.G12
201720,ENG,101,I,Pazartesi,16:40,18:30,CK.FEAS_AB2.G12
201720,TLL,102,P,Cuma,10:40,12:30,CK.FEAS_AB2.101
201720,TLL,101,N,Salı,10:40,12:30,CK.FEAS_AB2.101
201720,TLL,101,E,Salı,08:40,10:30,CK.FEAS_AB2.101
201720,MKTG,311,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.101
201720,IR,101,A,Çarşamba,12:40,15:30,CK.FEAS_AB2.101
201720,HMAN,410,A,Cuma,14:40,17:30,CK.FEAS_AB2.101
201720,HMAN,407,A,Cuma,14:40,17:30,CK.FEAS_AB2.101
201720,HMAN,214,A,Perşembe,09:40,12:30,CK.FEAS_AB2.101
